according,(BEP be),raleigh-e2-h
concerning,(BED was),raleigh-e2-h
goeing,(BEP is),rhaddjr-e3-h
goeing,(BEP is),rhaddjr-e3-h
comeing,(BEP is),rhaddsr-1670-e3-h
going,(BED were),rhaddsr-1670-e3-h
shifting,(BEP are),rhaddsr-1670-e3-h
crying,(BEN bine),rhaddsr-1700-e3-h
cruseing,(BEP is),rhaddsr-1700-e3-h
going,(BED was),shakesp-e2-h
comming,(BED was),shakesp-e2-h
comming,(BEP is),shakesp-e2-h
*,(BEP is),shakesp-e2-h
growyng,(BEP ys),stat-1500-e1-h
fidging,(BEN ben),stevenso-e1-h
loking,(BED was),stevenso-e1-h
hanging,(BED was),stow-e2-h
approaching,(BEP is),strype-e3-h
remaining,(BEP is),strype-e3-h
beginning,(BEP *),strype-e3-h
approching,(BEP is),thoward-e1-h
liuing,(BEP is),throckm-e1-h
liuing,(BEP be),throckm-e1-h
liuing,(BEP is),throckm-e1-h
flying,(BEP are),tillots-a-e3-h
growing,(BEP ys),torkingt-e1-h
stondynge,(BED were),tyndnew-e1-h
comynge,(BED was),tyndnew-e1-h
walkynge,(BEI be),tyndold-e1-h
going,(BED was),vanbr-e3-h
exposing,(BED was),vanbr-e3-h
wanting,(BEP $'s),vanbr-e3-h
according,(BEP is),vicary-e1-h
rising,(BEP is),walton-e3-h
Angling,(BEP are),walton-e3-h
fishing,(BEP are),walton-e3-h
toing,(BEP are),anhatton-e3-p1
leaning,(BEP is),armin-e2-p1
poking,(BED was),armin-e2-p1
comming,(BED was),armin-e2-p1
going,(BED was),armin-e2-p1
floating,(BEP are),armin-e2-p1
fighting,(BED were),armin-e2-p1
learning,(BED were),asch-e1-p1
passing,(BED was),aungier-e3-p1
comming,(BED was),authnew-e2-p1
leaning,(BED was),authnew-e2-p1
sitting,(BED were),authnew-e2-p1
dwelling,(BED were),authnew-e2-p1
standing,(BEP are),authnew-e2-p1
going,(BED was),authold-e2-p1
wanting,(BED was),behn-e3-p1
dancing,(BED were),behn-e3-p1
beholding,(BED was),behn-e3-p1
resisting,(BED was),behn-e3-p1
endeavouring,(BEN been),blundev-e2-p1
declining,(BEP is),blundev-e2-p1
wauerynge,(BEP be),boethco-e1-p1
wanting,(BED was),boethpr-e3-p1
passing,(BEP is),boethpr-e3-p1
saying,(BEN been),boyle-e3-p1
according,(BED were),brinsley-e2-p1
singing,(BED were),brinsley-e2-p1
undermining,(BED was),burnetcha-e3-p1
owing,(BED was),burnetcha-e3-p1
owing,(BED was),burnetcha-e3-p1
putting,(BED was),burnetcha-e3-p1
looking,(BED was),burnetcha-e3-p1
taking,(BED was),burnetcha-e3-p1
standing,(BED were),burnetcha-e3-p1
taking,(BED was),capel-e3-p1
driving,(BEP is),capel-e3-p1
flung,(BEP is),chatton-e3-p1
co~ming,(BED were),coverte-e2-p1
cutting,(BED were),coverte-e2-p1
champing,(BEN beene),deloney-e2-p1
doing,(BEP am),drummond-e3-p1
endeavouring,(BED were),drummond-e3-p1
going,(BEP be),drummond-e3-p1
*,(BEP are),drummond-e3-p1
doing,(BEP is),drummond-e3-p1
assembling,(BEP is),edmondes-e2-p1
owing,(BED were),edward-e1-p1
excedynge,(BED was),elyot-e1-p1
scralling,(BEN been),eoxinden-1680-e3-p1
readinge,(BED were),essex-e2-p1
touchinge,(BED was),essex-e2-p1
growing,(BEP is),essexstate-e2-p1
speaking,(BED was),essexstate-e2-p1
going,(BED were),essexstate-e2-p1
going,(BED were),essexstate-e2-p1
powering,(BED was),evelyn-e3-p1
fabricating,(BED was),evelyn-e3-p1
landing,(BED were),evelyn-e3-p1
beginning,(BED was),evelyn-e3-p1
attending,(BEP are),evelyn-e3-p1
making,(BEP are),evelyn-e3-p1
sending,(BEP are),evelyn-e3-p1
commynge,(BED were),fabyan-e1-p1
goyng,(BED was),fabyan-e1-p1
musing,(BEP $'s),farquhar-e3-p1
travelling,(BEP is),farquhar-e3-p1
owing,(BED was),farquhar-e3-p1
digging,(BED were),fiennes-e3-p1
sittyng,(BEP is),fisher-e1-p1
spinning,(BEP be),fisher-e1-p1
belongynge,(BEP are),fitzh-e1-p1
walkeinge,(BED was),fox-e3-p1
turneinge,(BED was),fox-e3-p1
walkeinge,(BED was),fox-e3-p1
burneinge,(BED was),fox-e3-p1
workeinge,(BED was),fox-e3-p1
admonishinge,(BED was),fox-e3-p1
goeinge,(BED was),fox-e3-p1
